Date,AFK,BWX,CANE,COFF.MI,CORN,COTN.MI,COW.TO,CPER,EMB,EMLC,EPHE,EPOL,EWC,EWJ,EWS,EWT,EWU,EWZ,FXA,FXB,FXC,FXE,FXF,FXY,GLD,HYG,IEF,IEV,IGOV,IJH,ILF,IWM,LQD,MCHI,MUB,NICK.MI,PALL,PPLT,REM,REZ,SCHH,SHY,SLV,SOYB,SPY,THD,TINM.MI,TIP,TLT,TUR,UNG,URA,USO,UUP,VNM,VNQ,WEAT,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2012-03-01,20.6527,25.4961,24.2,2.56,40.99,2.0175,20.549,27.72,59.0078,24.8465,23.3971,17.8717,21.7301,31.0369,14.6273,15.1439,20.2973,37.2854,93.4493,144.783,94.0451,126.2082,108.8431,121.29,166.61,43.1745,77.9738,25.3218,45.4603,15.9827,27.4672,67.2927,72.0897,35.3429,77.7368,16.905,70.46,167.92,13.1196,28.1794,9.7196,68.759,34.44,23.36,107.5735,49.828,41.2558,84.4637,79.5474,36.2939,312.8,42.432,334.0,18.3454,15.4446,35.2744,108.45,14.0251,23.0757,9.3761,28.8115,12.1023,22.8247,10.9395,28.8155,18.4546
2012-03-02,20.6595,25.3485,24.55,2.585,41.13,1.999,20.4261,27.69,59.2895,24.7077,23.6189,17.7298,21.53,30.7281,14.6047,14.9796,20.0576,37.2219,92.9212,143.7851,93.7747,125.2365,107.9735,120.31,166.34,42.9957,78.2869,25.0344,45.1203,15.8594,27.3729,66.285,72.1143,35.2599,77.6663,16.725,70.32,167.42,13.1671,28.1352,9.723,68.7753,33.76,23.3,107.2455,49.3683,41.1646,84.4709,80.2945,35.9471,313.6,41.4038,326.16,18.4707,15.8447,35.2227,108.95,13.9913,22.8132,9.3447,28.6418,12.0857,22.8453,10.9332,28.7679,18.4418
2012-03-05,20.395,25.3359,24.55,2.56,41.26,2.105,20.2088,27.32,59.3155,24.5782,23.6871,17.4191,21.2187,30.5428,14.3685,14.7168,19.9777,36.5283,92.4105,144.0048,93.2432,125.3699,108.1735,120.77,165.65,42.7557,78.1304,24.9342,45.2352,15.7913,26.9399,66.3593,71.985,34.5208,77.7368,16.435,69.52,163.66,13.3097,28.4701,9.8016,68.7753,33.03,23.2,106.8081,48.8469,39.9457,84.0856,79.6571,35.1772,299.52,40.692,327.76,18.454,16.3624,35.5791,108.75,13.7662,22.6667,9.307,28.4413,11.9818,22.9485,10.9582,28.7045,18.4249
2012-03-06,20.0016,25.1967,23.46,2.555,40.67,2.0825,19.6892,26.64,58.7887,24.3098,23.0389,16.737,20.6851,30.2958,13.9071,14.3664,19.3156,35.2681,91.4324,142.7232,92.6464,124.4077,107.3439,121.67,162.7,42.1863,78.4584,23.9384,45.2076,15.4878,26.085,65.0377,71.874,33.216,77.638,16.235,65.37,159.34,13.1386,28.1668,9.6786,68.7753,32.01,23.19,105.246,48.0303,38.7008,84.3282,80.6235,34.3103,298.56,38.7543,321.04,18.571,15.4289,35.1077,107.5,13.4848,22.2974,9.0808,27.8012,11.8654,22.7559,10.9145,28.3322,18.1367
2012-03-07,20.3068,25.222,23.46,2.385,40.04,2.055,19.8782,26.71,59.0495,24.4116,23.218,17.0206,20.7444,30.4811,13.9972,14.5745,19.5211,35.517,91.6488,142.8421,92.9075,124.6839,107.6137,121.25,163.63,42.304,78.3093,24.2793,45.2628,15.6403,26.2682,65.649,71.8433,33.4498,77.4335,16.38,67.61,160.94,13.2622,28.23,9.7299,68.759,32.41,23.4,105.9802,48.4763,29.805,84.5137,80.1301,34.9484,292.48,39.2288,324.88,18.5459,15.6956,35.2974,103.5,13.5185,22.4836,9.1939,28.0866,11.9527,22.7903,10.9207,28.4589,18.3444
2012-03-08,20.551,25.3738,23.08,2.37,39.83,2.0225,20.0955,26.71,59.3155,24.5874,23.798,17.7298,21.1075,31.0061,14.3572,14.7606,19.7722,36.0147,92.1941,143.5929,93.5416,125.8271,108.5732,120.58,165.28,42.6334,78.0782,24.8941,45.7176,15.8286,26.7345,66.4997,71.8556,34.2719,77.3277,16.165,69.0,163.56,13.1196,28.1036,9.6855,68.7345,32.85,23.5,107.0346,49.5261,39.4949,84.478,79.3281,35.3506,291.84,39.9802,326.56,18.4206,15.6956,35.1135,103.25,13.7437,22.6667,9.2819,28.4876,12.0732,22.9485,10.9551,28.7758,18.5308
2012-03-09,20.5306,25.163,23.32,2.41,40.18,2.05,20.1049,27.18,59.3938,24.4949,23.7724,17.4664,21.1891,31.1296,14.3122,14.7387,19.7151,35.6123,91.6141,142.2838,93.5509,124.4077,107.3239,119.37,166.38,42.6804,78.0186,24.7203,45.4925,15.9795,26.579,67.4,71.8187,34.6716,77.2289,16.57,69.56,166.3,13.1481,28.388,9.7264,68.7345,33.22,23.59,107.4486,49.1899,30.5,84.6278,79.4858,34.8721,293.92,40.2174,328.72,18.596,15.7976,35.2859,103.95,13.7474,22.6454,9.3573,28.5493,12.1272,23.0242,10.9989,28.8947,18.6368
2012-03-12,20.2864,25.1503,22.69,2.34,40.98,1.999,19.9537,27.23,59.5659,24.4764,23.6871,17.3786,21.0038,30.8208,14.1659,14.5526,19.7151,35.0881,91.0429,141.9267,93.3738,124.7125,107.5738,119.64,165.07,42.6804,77.9962,24.7604,45.589,15.9227,26.2404,67.2679,71.6769,34.385,77.3488,16.675,69.36,167.18,13.1861,28.6092,9.7913,68.7427,32.63,23.03,107.4564,48.2842,40.7038,84.7349,79.4721,34.553,286.4,39.822,325.6,18.571,15.4446,35.5446,105.6,13.6724,22.5202,9.3321,28.5416,12.1438,23.1067,11.124,28.8947,18.5859
2012-03-13,20.3271,25.0491,23.27,2.38,40.96,2.0125,20.2277,27.6,59.7172,24.5041,24.1648,17.5205,21.3373,31.0987,14.481,14.9796,20.1147,36.0888,91.2852,142.4577,93.7467,123.979,106.7742,118.54,162.3,42.991,77.4372,25.2015,45.6303,16.231,26.9676,68.606,71.4798,35.3127,77.1513,16.925,69.56,166.52,13.3097,29.1021,9.9962,68.7019,32.26,23.22,109.3934,49.0801,31.84,84.528,78.0739,35.0177,295.68,41.5224,326.64,18.6294,15.4368,36.2632,105.6,13.8975,22.7919,9.6903,29.1354,12.3849,23.2787,11.1615,29.3067,18.8741
2012-03-14,19.9541,24.8594,23.27,2.3675,41.05,2.0025,20.2655,27.6,59.399,24.2173,24.0539,17.3989,20.989,30.759,14.3797,14.8592,19.9434,35.9088,90.5841,142.3112,93.3458,123.5407,105.9446,117.46,159.57,42.8828,76.5502,25.0278,45.1617,16.1077,26.7622,68.0443,70.6296,34.3926,76.4318,16.955,68.78,164.83,13.1386,28.9757,9.9757,68.6041,31.27,23.5,109.2762,48.6204,41.2635,83.7431,76.1068,35.0177,289.6,39.9406,323.28,18.7297,15.0132,36.1655,105.3,13.845,22.5721,9.7029,29.066,12.4306,23.2099,10.9958,29.2988,18.8487
2012-03-15,20.1983,24.8552,23.27,2.375,41.32,2.0,20.4356,27.55,59.1747,24.3653,24.071,17.7501,21.1446,31.0061,14.4585,14.9358,19.9891,35.8241,91.3199,142.659,93.4484,124.0742,106.9441,117.85,161.08,42.7369,76.5278,25.2684,45.2352,16.257,26.9232,68.6142,70.4757,34.6415,75.8322,16.91,69.8,165.9,13.2432,28.824,9.9621,68.6448,31.53,23.91,109.9089,49.334,41.0873,83.8573,76.2232,35.7737,286.72,39.9802,322.24,18.6545,15.978,36.1137,106.35,13.9463,22.6087,9.8726,29.413,12.4639,23.2512,10.9864,29.3463,18.9122
2012-03-16,20.2661,24.9142,23.27,2.3325,41.57,1.975,20.719,27.38,59.2269,24.4116,24.6595,17.8514,21.2854,31.1914,14.526,14.8482,20.1946,35.7711,91.7354,143.7119,93.467,124.8745,107.6437,117.99,161.3,42.5816,76.5055,25.4889,45.3914,16.2359,26.9676,68.5564,70.5804,34.6339,76.1285,16.405,69.02,164.98,13.1861,29.001,10.0201,68.6856,31.59,23.94,110.0611,50.1299,40.4359,83.9072,76.3741,36.2107,294.4,39.822,328.24,18.5292,15.6956,36.3207,105.25,13.973,22.9197,9.9104,29.4262,12.458,23.236,10.9776,29.3431,18.8514
2012-03-19,20.3136,25.0618,23.27,2.33,41.11,2.01,20.6245,27.6,59.0703,24.5226,24.6766,17.8784,21.3151,31.284,14.4472,14.8373,20.2402,35.7341,92.0037,144.2428,93.8773,125.5223,108.1834,118.05,161.59,42.7416,76.0359,25.6092,45.3225,16.2862,26.9676,69.1346,70.4818,33.9702,75.9098,16.16,69.79,165.78,13.2337,29.2032,10.102,68.6367,31.98,23.62,110.4926,50.5554,40.8963,83.6861,75.4625,36.2384,296.32,40.3756,330.32,18.4289,15.625,36.5736,105.6,14.0596,23.0239,9.9608,29.4262,12.5497,23.2498,10.9018,29.3351,18.9492
2012-03-20,20.2186,24.969,24.16,2.34,40.3,1.998,20.6151,27.15,58.8669,24.3376,24.5316,17.615,21.1446,30.9752,14.2559,14.5635,19.9891,35.247,90.8957,143.9316,93.4857,125.3985,108.1235,117.49,160.13,42.7087,76.0731,25.3084,45.1249,16.1677,26.6401,68.5151,70.4387,33.3065,75.8322,16.145,68.37,163.15,13.2337,29.1463,10.0813,68.6203,31.15,23.34,110.1709,50.2397,30.54,83.6076,75.7641,35.5795,292.48,39.4661,323.44,18.4624,15.4838,36.5219,103.5,13.9805,22.6777,10.0113,29.0853,12.5372,23.236,10.9144,29.1839,18.979
2012-03-21,20.144,24.948,24.16,2.3625,40.0,2.0025,20.6623,27.16,58.8095,24.3005,24.2586,17.4799,21.1594,30.8208,14.2897,14.7168,19.932,35.2416,90.6361,143.9682,93.4576,125.246,108.0435,117.97,160.21,42.5722,76.4607,25.1614,45.2535,16.1499,26.7012,68.4986,70.759,33.2839,76.3048,16.225,67.57,161.68,13.2717,29.0579,10.0641,68.6612,31.21,23.34,109.9904,50.4456,39.8587,83.7645,76.6208,35.8153,294.56,39.5452,325.28,18.4707,15.5858,36.4702,103.8,13.9805,22.408,9.9671,29.0698,12.5331,23.2705,10.8923,29.1679,19.0045
2012-03-22,20.0151,24.9732,24.16,2.3,40.0,2.015,20.4545,26.65,58.7835,24.1988,24.0112,16.9599,20.8333,30.8517,14.1772,14.673,19.7494,34.6328,90.0648,143.5746,92.7304,125.0365,107.8636,119.15,159.57,42.6758,76.5576,24.8741,45.2857,15.9827,26.3292,67.8378,70.642,32.9067,76.714,15.795,64.4,159.74,13.1861,28.6281,9.9267,68.6693,30.54,23.51,109.1981,49.8143,38.3126,83.8573,76.8675,35.6558,285.28,38.3984,321.12,18.4958,15.5231,35.97,102.25,13.7546,21.9024,9.8348,28.7444,12.5039,23.2913,10.9176,29.0724,18.9577
2012-03-23,20.0558,25.0955,24.16,2.25,40.04,2.025,20.5206,26.94,58.7887,24.2913,24.0624,17.4191,21.026,30.8517,14.346,14.8044,19.8749,34.8446,90.8698,144.0597,92.8516,125.8176,108.5632,119.36,161.53,42.5863,76.8409,25.0478,45.4787,16.0947,26.518,68.5014,70.6974,33.0425,76.7492,15.75,65.03,160.44,13.2337,28.8936,9.9817,68.6774,31.24,23.9,109.5511,50.178,38.5111,84.1284,77.5941,35.6489,285.28,38.2797,325.52,18.3955,15.6015,36.1942,106.75,13.9014,22.1414,9.9167,28.7908,12.5039,23.3466,10.9207,29.16,18.979
2012-03-26,20.0762,25.2431,23.62,2.265,39.72,2.015,20.7285,27.42,58.6635,24.4393,24.2501,17.8514,21.3966,31.0678,14.4697,14.7825,20.1603,35.427,91.4151,144.9478,93.5509,126.6655,109.1929,118.78,164.4,42.8451,76.7515,25.4755,45.7774,16.3303,27.0231,69.9265,70.8515,33.3593,77.0032,15.535,65.81,162.63,13.3169,29.1874,10.0848,68.6938,31.94,24.01,111.0887,50.4181,29.375,83.8858,77.1965,36.8279,277.76,39.2288,326.16,18.2786,15.7976,36.6184,105.85,14.0822,22.3069,10.0743,29.217,12.6873,23.5057,10.9965,29.6696,19.2807
2012-03-27,20.0762,25.1799,23.44,2.345,39.33,2.0525,20.7001,27.38,58.6844,24.3838,24.2501,17.8311,21.2187,31.3149,14.4922,14.7278,19.9777,35.1358,90.8092,144.783,93.1872,126.3225,108.953,118.3,163.24,42.9205,77.1763,25.1815,45.7958,16.2636,26.8732,69.4377,71.3997,33.3593,77.2007,15.29,64.95,163.15,13.2288,29.2193,10.0985,68.7182,31.59,23.78,110.7435,50.3289,39.1126,84.1855,77.7517,36.6753,275.04,39.2288,325.68,18.3454,15.3191,36.6242,104.05,14.0521,22.0832,9.9798,29.124,12.6832,23.4918,11.0502,29.7253,19.251
2012-03-28,19.8117,25.1672,23.44,2.3625,38.56,2.0825,20.5773,26.8,58.7261,24.3653,24.1733,17.6083,21.0186,31.3767,14.481,14.7387,19.7037,34.3733,90.2206,144.2246,92.8889,126.3035,108.9331,118.76,161.51,42.7792,77.0421,24.9008,45.8049,16.1757,26.4347,69.0317,71.2642,32.8464,77.2782,15.04,63.77,161.35,13.1994,29.181,10.0745,68.7019,31.15,23.54,110.1944,50.0613,38.8488,84.0784,77.6421,36.1968,273.76,38.7147,321.52,18.337,15.1936,36.5663,104.7,13.8562,21.8074,10.005,28.8451,12.6373,23.4365,10.9586,29.6616,19.0852
2012-03-29,19.9202,25.1925,23.44,2.26,37.59,2.1075,20.5584,26.81,58.653,24.245,24.2501,17.4529,20.9741,31.3458,14.3685,14.5416,19.6352,34.3521,90.0821,144.7464,93.0007,126.0463,108.7232,119.32,161.28,42.7746,77.3626,24.707,45.6028,16.1546,26.4292,68.8328,71.4059,32.409,77.2148,14.87,63.67,160.57,13.2288,29.2894,10.0779,68.7264,31.35,23.64,110.0061,50.1437,39.3168,84.2212,78.2246,36.28,259.36,37.8447,314.32,18.3287,14.9191,36.5836,100.25,13.8751,21.8074,9.9041,28.8606,12.6123,23.4296,11.0028,29.7253,19.081
2012-03-30,20.0084,25.2726,23.79,2.3075,39.26,2.085,20.6056,27.13,58.7939,24.3191,24.5145,17.5272,21.0038,31.4384,14.5035,14.6949,19.7494,34.2357,89.909,145.1767,92.9542,126.4369,109.2229,118.78,162.12,42.6899,76.9825,24.9609,45.8692,16.1432,26.4403,68.6091,71.2334,32.8238,77.1725,14.935,64.47,161.72,13.2484,29.5826,10.1776,68.7182,31.38,24.1,110.4612,49.9447,39.4892,83.9429,76.9018,36.7932,254.72,37.1725,313.84,18.3036,15.0132,36.885,105.45,13.924,21.9852,9.9608,28.9923,12.5748,23.5679,11.0596,29.9483,19.166
2012-04-02,20.1033,25.3216,23.79,2.345,39.71,2.09,20.7285,27.62,59.0432,24.5002,24.5572,17.6825,21.3447,31.4693,14.6273,14.6183,20.1946,34.6169,90.5393,145.5336,93.6153,126.3892,109.1329,119.83,162.94,42.7632,77.1669,25.3419,46.1527,16.2246,26.8011,69.4542,71.417,33.2612,77.123,15.59,64.96,162.97,13.3659,29.7547,10.2429,68.7345,32.05,24.34,111.2691,50.5416,40.2615,84.3679,77.3279,37.4244,259.2,37.2516,320.24,18.2619,15.2877,37.1458,106.0,14.1199,22.1997,10.0365,29.1782,12.7082,23.7546,11.1164,30.0518,19.217
2012-04-03,19.927,25.0978,23.54,2.3175,39.81,2.0725,20.6056,27.46,58.8808,24.3608,24.1477,17.4124,21.026,31.0678,14.4922,14.3007,19.8864,34.2833,89.6971,144.4351,93.6059,125.4651,108.3633,118.74,159.89,42.7253,76.5995,24.8139,45.803,16.2717,26.5624,68.9903,70.737,33.2763,76.5855,15.835,64.63,162.04,13.3267,29.6208,10.2051,68.6856,31.65,24.6,110.8141,50.919,39.8664,83.7454,75.9879,37.1469,261.6,35.8279,317.28,18.3955,15.3191,37.0009,105.85,14.0144,22.0066,9.9798,28.969,12.6998,23.6232,11.1101,30.0359,19.1787
2012-04-04,19.5743,25.0091,23.63,2.4125,39.48,2.06,20.4828,26.87,58.8704,24.3423,23.9345,17.0206,20.6555,30.3575,14.301,14.0708,19.464,33.6638,89.1067,144.1879,93.0278,124.5601,107.6237,119.32,157.21,42.5691,76.9878,24.1723,45.5683,16.0505,26.0406,67.8883,70.873,32.9143,76.6209,15.695,62.57,157.75,13.2679,29.3595,10.0916,68.7019,30.33,24.39,109.7159,49.8898,39.2882,83.7597,77.0324,36.4742,256.96,34.9975,310.72,18.4874,15.0054,36.5952,103.3,13.8186,21.7247,9.8221,28.7599,12.5497,23.5472,11.0943,29.8766,19.0002
2012-04-05,19.5268,24.8951,23.78,2.355,39.65,2.0225,20.3411,26.87,58.7289,24.2587,24.0027,16.9396,20.5369,30.3575,14.2559,14.2131,19.3384,33.6585,89.5235,143.6295,93.3075,123.8837,107.184,119.36,158.31,42.465,77.3311,23.9518,45.3336,15.9838,25.9962,67.5901,70.9904,33.4573,76.3451,15.705,63.75,158.18,13.2092,29.2512,10.0504,68.7264,30.72,24.42,109.661,49.4369,40.1244,83.9815,77.589,36.3563,251.68,34.9184,314.08,18.5459,15.2799,36.4562,102.65,13.7395,21.6022,9.7969,28.6436,12.5789,23.5472,11.0123,29.8687,19.132
2012-04-09,19.3369,25.0175,23.95,2.355,39.41,2.0225,20.0671,26.44,58.9175,24.2123,23.7468,16.737,20.3516,30.1722,14.1097,14.0927,19.3041,33.3991,89.6971,144.3344,93.0465,124.3219,107.5738,120.52,159.37,42.2472,78.1227,23.8449,45.7294,15.7836,25.8241,66.4799,71.4541,32.869,76.8543,15.705,63.3,159.04,13.1994,28.9707,9.9507,68.7753,30.59,24.66,108.4293,48.9704,40.1244,84.3679,79.4031,35.6558,254.88,34.2066,311.76,18.4874,15.1152,36.0679,102.3,13.5399,21.3294,9.6456,28.1788,12.4914,23.3328,10.9555,29.4944,18.9577
2012-04-10,19.0385,25.064,23.95,2.31,38.79,2.035,19.7648,26.01,58.6661,24.0544,23.6189,16.379,20.0329,29.8017,14.0084,13.9065,18.8247,32.7478,89.1067,143.9865,92.3377,124.0266,107.3339,121.92,161.1,42.0389,78.4885,23.2434,45.5315,15.4159,25.3522,64.914,71.4108,32.2883,77.0169,15.45,62.98,157.5,13.072,28.397,9.7342,68.808,30.79,24.14,106.6094,47.6941,29.87,84.8544,80.3034,34.4005,243.84,33.653,308.08,18.5125,14.8563,35.2914,99.4,13.2612,20.9097,9.4376,27.6054,12.3163,23.1253,10.8134,29.16,18.4944
2012-04-11,19.208,25.1147,23.95,2.3,38.83,2.075,20.0577,25.72,58.8651,24.1287,23.8407,16.6897,20.1885,30.2031,14.1209,14.1912,19.1215,32.7637,89.5148,144.3619,92.3564,124.2552,107.4438,121.56,161.07,42.2946,78.1824,23.6377,45.7156,15.5949,25.4466,65.8336,71.3366,32.6654,77.1512,15.715,62.9,156.09,13.1896,28.7221,9.851,68.7998,30.65,23.8,107.4723,47.9754,38.8064,84.9903,79.3413,35.1772,238.56,33.8902,312.08,18.4874,15.5937,35.7434,100.6,13.4043,20.9158,9.5889,27.9153,12.3871,23.2429,10.8387,29.2635,18.7494
2012-04-12,19.5065,25.2751,23.46,2.2925,38.91,2.07,20.2939,26.03,59.1479,24.2958,24.2927,17.23,20.7222,30.3575,14.346,14.3774,19.5325,33.685,90.7477,144.8654,93.2516,125.065,108.1834,121.61,162.7,42.6733,78.0255,24.1055,46.0009,15.8747,26.0128,66.7781,71.3675,33.7892,76.7835,15.87,64.55,158.07,13.2973,29.079,9.992,68.808,31.42,24.11,108.8765,49.3546,39.1998,84.8329,79.0115,36.2314,238.88,35.6302,315.52,18.3621,16.1584,36.2359,102.25,13.7696,21.3723,9.7654,28.5119,12.5414,23.2567,10.8734,29.4227,18.9875
2012-04-13,19.3233,25.102,23.02,2.355,38.23,2.0925,20.1522,25.6,59.127,24.1658,24.1904,16.7707,20.3368,30.0178,14.346,14.3555,19.1215,33.092,90.1573,143.7668,92.8693,123.9885,107.154,121.4,160.85,42.536,78.4959,23.4706,45.5545,15.6763,25.491,65.8999,71.7075,33.5252,77.0099,15.89,63.64,156.14,13.2679,29.0472,9.9473,68.816,30.55,24.37,107.5821,49.0047,38.4153,85.1907,80.2896,35.4963,239.04,34.9975,313.2,18.5125,15.8368,36.0853,99.6,13.6077,21.0506,9.5385,28.1478,12.3455,23.2567,10.8355,29.1281,18.9364
2012-04-16,19.2487,25.1316,22.4,2.2475,37.54,2.08,20.1144,25.58,59.1374,24.1472,24.3183,16.8315,20.3145,30.0796,14.3347,14.2679,19.3041,32.8802,90.0705,144.2612,92.7294,124.5506,107.7637,122.27,160.46,42.6023,78.4736,23.7179,45.8306,15.686,25.3578,66.0076,71.7075,33.1783,76.9745,15.52,64.46,155.34,13.2876,29.4169,10.0951,68.816,30.56,23.95,107.5115,48.7576,37.0185,85.1406,80.1727,35.3506,242.24,34.4438,313.44,18.4373,16.127,36.5778,99.4,13.6491,20.9097,9.6078,28.2253,12.2162,23.3535,10.9365,29.1361,18.8684
2012-04-17,19.4997,25.1611,22.77,2.225,37.48,2.045,20.2277,25.84,59.2893,24.268,25.086,17.0274,20.7147,30.2649,14.4697,14.2569,19.658,32.9649,90.4178,144.5999,93.6619,124.4362,107.7137,121.59,160.25,42.7869,78.3914,24.2124,45.7386,15.9382,25.541,66.9604,71.8003,33.7138,77.2503,15.45,65.4,156.14,13.3561,29.5635,10.1844,68.816,30.8,24.16,109.104,48.8537,37.3618,85.3266,80.1247,36.0442,234.72,36.1443,317.12,18.4289,16.5898,36.8908,98.85,13.8336,21.2498,9.7339,28.6901,12.483,23.5887,10.9933,29.5661,19.0682
2012-04-18,19.5065,25.1991,22.77,2.215,37.17,2.065,20.1049,25.84,59.2789,24.2494,24.8898,16.737,20.6777,30.2031,14.436,14.1036,19.7265,32.7849,90.027,145.3781,93.522,124.3505,107.5838,121.05,159.31,42.7727,78.5483,24.0186,45.7754,15.8813,25.3633,66.455,71.7879,33.6836,77.321,15.43,64.65,155.34,13.3757,29.3595,10.1157,68.8323,30.64,23.87,108.7353,48.8125,36.3195,85.2265,80.3583,35.3298,232.96,35.7884,312.4,18.4289,16.3388,36.6416,97.45,13.796,21.2069,9.6708,28.5662,12.3913,23.5887,10.9744,29.4865,19.098
2012-04-19,19.4929,25.1442,21.95,2.225,38.19,2.1125,20.1144,25.84,59.2841,24.2587,24.7789,16.6559,20.6258,30.0178,14.4135,14.1036,19.7379,32.5996,89.9142,145.6527,93.1584,124.5029,107.7237,120.56,159.43,42.6922,78.6378,23.8917,45.8214,15.8308,25.3522,66.0739,71.8373,33.5478,77.6816,15.325,65.5,155.68,13.3757,29.3149,10.1123,68.8405,30.8,24.0,108.0371,49.2997,36.9672,85.0047,80.4339,35.1564,228.0,35.2743,311.68,18.4206,15.9074,36.6416,98.55,13.747,21.1793,9.6267,28.2485,12.2537,23.5126,10.946,29.5342,18.945
2012-04-20,19.7981,25.1907,21.95,2.2475,37.51,2.0775,20.1899,26.11,59.5041,24.3051,24.9069,16.6964,20.6925,30.0796,14.481,13.9941,19.8749,32.8961,90.2007,146.2844,93.4288,125.2555,108.3833,120.59,159.54,42.7585,78.6453,24.1924,45.9916,15.8585,25.602,66.455,71.8188,33.925,77.6746,15.385,66.62,155.82,13.4443,29.7037,10.2429,68.8405,30.75,23.96,108.2175,50.1094,37.1894,85.2192,80.4476,35.3922,230.4,35.9466,315.12,18.3203,15.8211,37.0878,99.1,13.7395,21.1303,9.5763,28.4887,12.2079,23.727,11.0533,29.6935,18.9747
2012-04-23,19.7845,25.1822,21.73,2.255,38.13,2.1375,19.8687,25.66,59.3522,24.1844,24.6851,16.2304,20.4331,29.7399,14.3122,13.7861,19.601,32.2078,89.7926,146.3576,93.578,124.6553,107.8536,121.2,159.07,42.6686,78.8021,23.6511,45.9088,15.6974,25.2801,65.5354,71.8311,33.1556,77.4412,15.205,66.29,153.73,13.4541,29.4615,10.1191,68.8568,29.97,24.04,107.3076,49.6222,36.7354,85.3123,81.0317,34.6987,241.44,34.5625,312.24,18.3788,15.7035,36.7053,100.1,13.57,21.1088,9.5069,28.171,12.112,23.3604,11.006,29.4626,18.7707
2012-04-24,19.771,25.2456,21.64,2.31,38.04,2.095,19.9349,25.89,59.415,24.2587,24.9581,16.2574,20.485,29.9252,14.3685,13.9065,19.6923,32.3825,89.5842,146.4125,93.8484,124.9888,108.2034,120.96,159.3,42.768,78.6005,23.8248,45.849,15.7348,25.3078,66.0325,71.7013,33.2235,77.717,15.09,65.88,152.36,13.5325,29.9141,10.2807,68.8323,29.93,24.2,107.7155,49.9584,37.4763,85.3338,80.4614,35.2952,236.64,34.2857,313.36,18.3287,15.9309,37.2559,101.55,13.57,21.2651,9.6141,28.5429,12.0869,23.3674,11.0817,29.5661,18.7069
2012-04-25,20.0084,25.33,21.8,2.2425,37.85,2.0925,20.2655,26.17,59.6036,24.4444,25.0604,16.5681,20.8111,30.0796,14.5372,14.1474,19.8521,32.1283,90.1312,146.7239,94.2774,125.3317,108.4133,120.88,159.62,43.0804,78.5034,24.2191,45.9594,16.0017,25.2523,67.0598,71.825,33.4498,77.7806,15.195,65.46,153.26,13.5913,30.271,10.3872,68.8487,29.86,24.31,109.1903,50.226,37.9058,85.2979,80.0491,35.7806,249.28,35.1557,315.28,18.2869,16.1663,37.6847,101.15,13.8562,21.4765,9.6961,28.5972,12.4288,23.5195,11.1385,29.8766,19.0215
2012-04-26,20.2729,25.3892,21.8,2.2275,37.76,2.0975,20.3128,26.71,59.6297,24.4073,25.3163,16.7505,20.8333,30.234,14.6498,14.235,19.9891,32.2819,90.4959,146.9252,94.2401,125.4937,108.5932,121.45,161.03,43.1088,78.7648,24.3795,46.2493,16.1627,25.2801,67.7227,71.9424,33.9023,77.7877,15.62,66.29,154.62,13.6697,30.2647,10.4285,68.8568,30.18,24.18,109.9512,50.8161,38.5689,85.6199,80.5301,36.5089,243.68,35.6697,316.24,18.2619,16.08,37.7774,98.95,13.8412,21.7033,9.778,28.7676,12.5247,23.7339,11.2017,29.8687,19.2595
2012-04-27,20.3204,25.4441,21.33,2.2175,38.35,2.11,20.3695,26.91,59.6769,24.5466,25.3163,16.8991,21.0853,30.1414,14.751,14.0927,20.1489,32.1919,91.095,147.4837,94.5292,125.4746,108.6432,122.35,161.38,43.0899,78.8469,24.5065,46.3322,16.236,25.5021,68.2529,72.0474,33.9476,77.9291,15.635,67.33,155.06,13.7187,30.4113,10.5007,68.8405,30.37,24.53,110.1316,51.0631,38.8965,85.5341,80.5988,36.4187,251.2,35.7488,316.96,18.2284,16.2918,38.0382,102.25,13.909,21.6941,9.7843,28.9458,12.5206,23.6993,11.2395,29.8846,19.4975
2012-04-30,20.1779,25.5496,21.12,2.2425,38.89,2.03,20.2466,26.96,59.8445,24.5373,25.2907,16.8855,21.0186,30.0796,14.6273,14.027,20.0348,31.906,90.7477,147.2548,93.8764,125.4746,108.5832,123.16,161.88,43.1751,78.9141,24.3528,46.4518,16.0846,25.3911,67.499,72.0043,33.8269,77.8443,15.245,67.41,154.55,13.7187,30.2774,10.4766,68.8568,30.11,24.46,109.7238,51.763,39.3693,85.4411,80.6195,35.9194,262.56,35.3138,317.44,18.2201,16.3702,37.9397,102.15,13.811,21.8289,9.7276,28.6746,12.433,23.6371,11.2553,29.8687,19.387
2012-05-01,20.4085,25.5251,20.98,2.2425,38.22,2.03,20.4639,27.02,59.8686,24.5979,25.3845,16.9936,21.1372,29.7708,14.616,14.0817,20.1946,32.086,89.9953,147.1815,94.0704,125.4842,108.5732,122.67,161.32,43.2079,78.7705,24.5399,46.4499,16.1725,25.5743,67.5652,71.8672,34.2267,77.8351,15.245,67.21,154.98,13.7383,30.5324,10.5969,68.8552,30.06,24.53,110.4062,52.0443,39.3693,85.4741,80.2013,36.0234,270.4,36.0257,321.2,18.2368,16.582,38.3511,102.15,13.8939,22.1414,9.8285,28.7599,12.4747,23.6993,11.3121,29.9801,19.5145
